Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
A0A660R3R5,QNAK01000013,201.0,12.9,1.0,0.002136,115.0,163.0,136.0,0.8343558282208589,Verrucomicrobia bacterium,2026799.0,AFDB50,FoldSeek,ABV
U3TCI3,AP012489,169.0,13.0,1.0,0.002136,117.0,163.0,138.0,0.8466257668711656,Aeropyrum camini SY1 = JCM 12091,1198449.0,AFDB50,FoldSeek,ABV
A0A533I0L1,VAFL01000015,227.0,11.4,1.0,0.002136,107.0,163.0,148.0,0.9079754601226994,Paracoccus denitrificans,266.0,AFDB50,FoldSeek,ABV
A0A7C0U2E8,DRBS01000193,136.0,10.2,0.998,0.002136,93.0,163.0,121.0,0.7423312883435583,Candidatus Desulfofervidus auxilii,1621989.0,AFDB50,FoldSeek,ABV
A0A1F4U7U1,MEUJ01000002,156.0,15.3,0.997,0.002136,91.0,163.0,151.0,0.9263803680981596,candidate division WOR-1 bacterium RIFOXYC2_FULL_46_14,1802587.0,AFDB50,FoldSeek,ABV
A0A554M8M4,VMGV01000020,537.0,8.0,1.0,0.002158,100.0,559.0,383.0,0.6851520572450805,Parcubacteria group bacterium Athens0714_25,2017163.0,AFDB50,FoldSeek,GC1
A0A0N1H5C3,LJCX01000030,653.0,13.4,1.0,0.002158,119.0,559.0,533.0,0.9534883720930232,Actinobacteria bacterium OV320,1592329.0,AFDB50,FoldSeek,GC1
A0A371F760,QJKJ01010277,516.0,8.5,0.999,0.002158,97.0,559.0,401.0,0.7173524150268337,Mucuna pruriens,157652.0,AFDB50,FoldSeek,GC1
A0A7D5G026,MT682706,525.0,9.5,0.999,0.002158,99.0,559.0,422.0,0.7549194991055456,Escherichia phage vB_EcoS_FP,2750857.0,BFVD,FoldSeek,GC1
A0A0D2DHQ7,KN846974,483.0,9.5,0.988,0.002165,82.0,559.0,387.0,0.6923076923076923,Fonsecaea pedrosoi CBS 271.37,1442368.0,AFDB-Proteome,FoldSeek,GC1
A0A481YQH7,MK500305,182.0,10.9,0.996,0.002243,89.0,163.0,148.0,0.9079754601226994,Pithovirus LCDPAC02,2506601.0,BFVD,FoldSeek,ABV
A0A516MKE7,MK892833,196.0,7.6,0.99,0.002243,83.0,163.0,154.0,0.9447852760736196,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
A0A160CAK3,KX015771,202.0,8.4,0.978,0.002243,78.0,163.0,153.0,0.9386503067484664,Salmonella phage phSE-5,1837219.0,BFVD,FoldSeek,ABV
A0A8S5RYQ7,BK032510,133.0,15.7,0.967,0.002243,75.0,163.0,113.0,0.6932515337423313,Myoviridae sp. ctNQV2,2827683.0,BFVD,FoldSeek,ABV
A0A1Y6BLT6,FXAI01000001,512.0,8.0,0.999,0.002257,97.0,559.0,380.0,0.6797853309481217,Alteromonadaceae bacterium Bs31,1304903.0,AFDB50,FoldSeek,GC1
O84645,AE001273,201.0,11.4,0.996,0.002264,89.0,163.0,114.0,0.6993865030674846,Chlamydia trachomatis D/UW-3/CX,272561.0,AFDB-SwissProt,FoldSeek,ABV
A0A2L0NC94,CP026498,107.0,16.8,1.0,0.002279,110.0,163.0,105.0,0.6441717791411042,Streptomyces sp. CB01881,2078691.0,AFDB50,FoldSeek,ABV
A0A1I2PH37,FOOW01000005,217.0,11.5,1.0,0.002279,110.0,163.0,136.0,0.8343558282208589,Prevotella sp. KH2C16,1855325.0,AFDB50,FoldSeek,ABV
A0A5E4JHZ8,CABMGC010000032,253.0,9.0,1.0,0.002279,119.0,163.0,139.0,0.852760736196319,uncultured archaeon,115547.0,AFDB50,FoldSeek,ABV
C3Z4X6,GG666582,192.0,15.6,0.949,0.002317,72.0,191.0,174.0,0.9109947643979056,Branchiostoma floridae,7739.0,AFDB50,FoldSeek,viph1008o
A0A1D7QE12,CP017141,451.0,11.7,1.0,0.002361,114.0,559.0,376.0,0.6726296958855098,Pedobacter steynii,430522.0,AFDB50,FoldSeek,GC1
A0A7C0YX02,DRBV01000032,431.0,9.5,0.998,0.002361,93.0,559.0,352.0,0.629695885509839,Thermococcus sp.,35749.0,AFDB50,FoldSeek,GC1
A0A2E7D9P0,PBMZ01000187,524.0,10.8,0.995,0.002361,88.0,559.0,425.0,0.7602862254025045,Planctomycetaceae bacterium,2026779.0,AFDB50,FoldSeek,GC1
A0A7S9SP03,MW082583,198.0,9.5,0.981,0.002394,79.0,163.0,146.0,0.8957055214723927,Serratia phage Tsm2,2787014.0,BFVD,FoldSeek,ABV
A0A7G9V0K4,MT764845,157.0,11.4,0.975,0.002394,77.0,163.0,123.0,0.754601226993865,Ruegeria phage Tedan,2759200.0,BFVD,FoldSeek,ABV
A0A1V3TKE8,CP020121,72.0,18.0,1.0,0.002433,121.0,163.0,69.0,0.4233128834355828,Comamonas kerstersii,225992.0,AFDB50,FoldSeek,ABV
A0A3B9WYA0,DMFN01000129,145.0,8.9,1.0,0.002433,108.0,163.0,124.0,0.7607361963190185,Gammaproteobacteria bacterium,1913989.0,AFDB50,FoldSeek,ABV
T0RDF2,AUNE01000029,141.0,13.4,1.0,0.002433,103.0,163.0,126.0,0.7730061349693251,Bacteriovorax sp. BSW11_IV,1353529.0,AFDB50,FoldSeek,ABV
A0A7C7WUQ5,DUBU01000012,205.0,10.7,1.0,0.002433,103.0,163.0,136.0,0.8343558282208589,Micavibrio sp.,2024841.0,AFDB50,FoldSeek,ABV
A0A4P5R6J4,BJFU01000002,211.0,15.1,1.0,0.002433,110.0,163.0,146.0,0.8957055214723927,Actinomycetia bacterium,1883427.0,AFDB50,FoldSeek,ABV
A0A7Y3RL53,JABFCX010000002,167.0,11.3,0.999,0.002433,96.0,163.0,133.0,0.8159509202453987,Parvularcula mediterranea,2732508.0,AFDB50,FoldSeek,ABV
A0A832G7B9,DSVI01000018,175.0,12.0,0.999,0.002433,98.0,163.0,151.0,0.9263803680981596,Ignavibacterium album,591197.0,AFDB50,FoldSeek,ABV
A0A2V9L804,QHZL01000023,514.0,12.4,1.0,0.00247,128.0,559.0,423.0,0.7567084078711985,Acidobacteria bacterium,1978231.0,AFDB50,FoldSeek,GC1
A0A6J5LQT5,LR796327,469.0,10.2,0.99,0.00247,83.0,559.0,402.0,0.7191413237924866,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A4Y5TMQ3,MK803322,182.0,12.6,0.978,0.002555,78.0,163.0,149.0,0.9141104294478528,unclassified Caudoviricetes,196894.0,BFVD,FoldSeek,ABV
D7F1G1,FJ436794,178.0,15.1,0.772,0.002555,60.0,163.0,136.0,0.8343558282208589,Batai virus,80942.0,BFVD,FoldSeek,ABV
A0A0A3HS16,JPVO01000055,454.0,11.8,1.0,0.002583,109.0,559.0,383.0,0.6851520572450805,Ureibacillus sinduriensis BLB-1 = JCM 15800,1384057.0,AFDB50,FoldSeek,GC1
A0A0E3GMN6,KP696447,508.0,11.4,0.999,0.002583,98.0,559.0,442.0,0.7906976744186046,Bacillus phage Stahl,1610832.0,BFVD,FoldSeek,GC1
A0A1Y2D0J7,MCOG01000092,452.0,10.1,0.986,0.002583,81.0,559.0,387.0,0.6923076923076923,Neocallimastix californiae,1754190.0,AFDB50,FoldSeek,GC1
A0A6B9LHC6,MN807240,454.0,10.1,0.986,0.002583,81.0,559.0,422.0,0.7549194991055456,Vibrio phage VP-HS15,2686284.0,BFVD,FoldSeek,GC1
A0A976RTZ7,ON375847,709.0,11.2,0.984,0.002583,80.0,559.0,547.0,0.9785330948121646,Moabitevirus,2843422.0,BFVD,FoldSeek,GC1
I1KI60,CM000840,493.0,10.5,0.991,0.002592,84.0,559.0,399.0,0.7137745974955277,Glycine max,3847.0,AFDB-Proteome,FoldSeek,GC1
A0A5C8B335,SSGX01000010,132.0,11.3,1.0,0.002597,111.0,163.0,108.0,0.6625766871165644,Neisseriales bacterium,2053582.0,AFDB50,FoldSeek,ABV
A0A849WNG4,JABWCH010000477,183.0,13.6,1.0,0.002597,105.0,163.0,133.0,0.8159509202453987,Candidatus Brocadiae bacterium,2517210.0,AFDB50,FoldSeek,ABV
A0A348UV69,DMVJ01000275,151.0,13.2,1.0,0.002597,100.0,163.0,136.0,0.8343558282208589,Desulfobacter sp.,2294.0,AFDB50,FoldSeek,ABV
A0A847IC38,JAAYXO010000077,216.0,10.6,1.0,0.002597,107.0,163.0,147.0,0.901840490797546,Gordonia sp.,84139.0,AFDB50,FoldSeek,ABV
A0A2H1L0H6,FXZI01000084,197.0,10.6,1.0,0.002597,105.0,163.0,150.0,0.9202453987730062,Brevibacterium aurantiacum,273384.0,AFDB50,FoldSeek,ABV
A0A2M7ZJH1,PFVA01000144,187.0,12.2,1.0,0.002597,105.0,163.0,156.0,0.9570552147239264,Ignavibacteriales bacterium CG_4_9_14_3_um_filter_30_11,1974043.0,AFDB50,FoldSeek,ABV
A0A7Y5L786,JABWBX010000163,148.0,11.4,0.986,0.002597,81.0,163.0,128.0,0.7852760736196319,candidate division KSB1 bacterium,2172550.0,AFDB50,FoldSeek,ABV
O53347,AL123456,215.0,9.7,0.998,0.0026,94.0,163.0,144.0,0.8834355828220859,Mycobacterium tuberculosis H37Rv,83332.0,AFDB-Proteome,FoldSeek,ABV
A0A8S5PFY2,BK015423,435.0,11.9,1.0,0.002702,127.0,559.0,381.0,0.6815742397137746,Podoviridae sp. ctCWF2,2825230.0,BFVD,FoldSeek,GC1
A0A7R8R6L1,LR881137,531.0,11.2,1.0,0.002702,113.0,559.0,448.0,0.8014311270125224,Klebsiella phage vB_KqM-Westerburg,2762832.0,BFVD,FoldSeek,GC1
A0A5B0W2Z2,VNIP01000008,672.0,10.8,0.99,0.002702,83.0,559.0,530.0,0.9481216457960644,Rhizobium tropici,398.0,AFDB50,FoldSeek,GC1
A0A3D6BCJ5,DPRR01000029,147.0,12.2,1.0,0.002772,107.0,163.0,126.0,0.7730061349693251,Ignavibacteriales bacterium,2049428.0,AFDB50,FoldSeek,ABV
A0A0Q4BC93,LJKL01000015,171.0,11.6,1.0,0.002772,119.0,163.0,133.0,0.8159509202453987,Methanomassiliicoccales archaeon RumEn M2,1713725.0,AFDB50,FoldSeek,ABV
A0A350YIH9,DNGD01000111,202.0,12.8,1.0,0.002772,103.0,163.0,136.0,0.8343558282208589,Rhodospirillaceae bacterium,1898112.0,AFDB50,FoldSeek,ABV
K1SGJ0,AJWZ01011103,144.0,12.5,1.0,0.002772,108.0,163.0,137.0,0.8404907975460123,human gut metagenome,408170.0,AFDB50,FoldSeek,ABV
A0A642V4I0,SWFS01000361,244.0,11.0,1.0,0.002772,116.0,163.0,138.0,0.8466257668711656,Trichomonascus ciferrii,44093.0,AFDB50,FoldSeek,ABV
A0A2E1U592,PAFV01000016,204.0,10.2,1.0,0.002772,105.0,163.0,138.0,0.8466257668711656,Kiritimatiellaceae bacterium,2026752.0,AFDB50,FoldSeek,ABV
A0A7V2I0Y8,DSHY01000045,159.0,20.1,1.0,0.002772,100.0,163.0,155.0,0.950920245398773,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A7V2I0Y8,DSFT01000257,159.0,20.1,1.0,0.002772,100.0,163.0,155.0,0.950920245398773,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A2W6WNQ3,QFQL01000019,160.0,11.8,0.999,0.002772,99.0,163.0,146.0,0.8957055214723927,Sphingobium sp.,1912891.0,AFDB50,FoldSeek,ABV
A0A2H0Z440,PEXS01000253,187.0,12.2,0.999,0.002772,97.0,163.0,156.0,0.9570552147239264,Ignavibacteria bacterium CG08_land_8_20_14_0_20_37_9,1974041.0,AFDB50,FoldSeek,ABV
A0A521ZP97,SCTJ01000090,502.0,8.5,1.0,0.002827,101.0,559.0,365.0,0.6529516994633273,Patescibacteria group bacterium,2052139.0,AFDB50,FoldSeek,GC1
A0A842VHF9,WJLH01000194,461.0,9.3,1.0,0.002827,101.0,559.0,393.0,0.7030411449016101,Candidatus Lokiarchaeota archaeon,2053489.0,AFDB50,FoldSeek,GC1
A0A842VHF9,WJKD01000460,461.0,9.3,1.0,0.002827,101.0,559.0,393.0,0.7030411449016101,Candidatus Lokiarchaeota archaeon,2053489.0,AFDB50,FoldSeek,GC1
A0A7W1T642,JABJVM010000005,654.0,8.7,1.0,0.002827,100.0,559.0,520.0,0.9302325581395348,Listeria rustica,2713503.0,AFDB50,FoldSeek,GC1
A0A151Z8Q3,LODT01000037,501.0,11.7,0.998,0.002827,95.0,559.0,375.0,0.6708407871198568,Tieghemostelium lacteum,361077.0,AFDB50,FoldSeek,GC1
A0A0N1MSG6,LGJH01000162,763.0,7.2,0.997,0.002827,91.0,559.0,458.0,0.8193202146690519,Novosphingobium sp. ST904,1684385.0,AFDB50,FoldSeek,GC1
A0A0N1MSG6,SLVC01000010,763.0,7.2,0.997,0.002827,91.0,559.0,458.0,0.8193202146690519,Novosphingobium sp. ST904,1684385.0,AFDB50,FoldSeek,GC1
A0A6G5YMT8,MN856096,193.0,12.9,0.997,0.002911,92.0,163.0,131.0,0.803680981595092,Caudoviricetes sp.,2202564.0,BFVD,FoldSeek,ABV
A0A6J5MV92,LR796508,174.0,12.0,0.981,0.002911,79.0,163.0,144.0,0.8834355828220859,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6M6DLP2,MN830296,164.0,12.8,0.975,0.002911,77.0,163.0,158.0,0.9693251533742332,Faustovirus,1477405.0,BFVD,FoldSeek,ABV
A0A6M6DLP2,MT335755,164.0,12.8,0.975,0.002911,77.0,163.0,158.0,0.9693251533742332,Faustovirus,1477405.0,BFVD,FoldSeek,ABV
A0A1C4UKW0,LT607412,394.0,14.2,1.0,0.002957,115.0,559.0,328.0,0.5867620751341681,Micromonospora coriariae,285665.0,AFDB50,FoldSeek,GC1
A0A5J5CFM8,VOFY01000046,357.0,9.8,1.0,0.002957,101.0,559.0,336.0,0.6010733452593918,Etheostoma spectabile,54343.0,AFDB50,FoldSeek,GC1
A0A426CMK0,LXWU02000002,663.0,7.9,0.994,0.002957,87.0,559.0,390.0,0.6976744186046512,Opitutaceae bacterium TAV4,278959.0,AFDB50,FoldSeek,GC1
A0A6G5Y7P8,MN855777,625.0,10.7,0.933,0.002957,70.0,559.0,465.0,0.8318425760286225,Bacteriophage sp.,38018.0,BFVD,FoldSeek,GC1
A0A3G9CZQ6,AP017647,119.0,10.9,1.0,0.002958,122.0,163.0,115.0,0.7055214723926381,Methanothermobacter sp. MT-2,1898379.0,AFDB50,FoldSeek,ABV
A0A432T6B3,QNZY01000131,142.0,15.4,1.0,0.002958,109.0,163.0,135.0,0.8282208588957055,Sulfurovum sp.,1969726.0,AFDB50,FoldSeek,ABV
A0A3D0X713,DOYF01000041,142.0,9.8,1.0,0.002958,102.0,163.0,135.0,0.8282208588957055,Ruminococcus sp.,41978.0,AFDB50,FoldSeek,ABV
A0A7V4B0W3,DSWB01000575,230.0,10.4,1.0,0.002958,109.0,163.0,140.0,0.8588957055214724,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A7K2ZG18,WWKE01000868,214.0,11.6,1.0,0.002958,106.0,163.0,145.0,0.8895705521472392,Streptomyces sp. SID2119,2690253.0,AFDB50,FoldSeek,ABV
A0A4R5AUQ1,SMFM01000002,126.0,7.9,0.999,0.002958,98.0,163.0,115.0,0.7055214723926381,Flavobacterium caseinilyticum,2541732.0,AFDB50,FoldSeek,ABV
A0A0E0TF05,CP002442,126.0,12.6,0.993,0.002958,86.0,163.0,122.0,0.7484662576687117,Geobacillus sp. Y412MC52,550542.0,AFDB50,FoldSeek,ABV
A0A7Y5FSS0,JABWBX010000001,168.0,18.4,0.993,0.002958,86.0,163.0,147.0,0.901840490797546,candidate division KSB1 bacterium,2172550.0,AFDB50,FoldSeek,ABV
G9L6E4,JQ011317,472.0,11.4,1.0,0.003093,106.0,559.0,403.0,0.7209302325581395,Escherichia phage TL-2011b,1124654.0,BFVD,FoldSeek,GC1
A0A6J5KIL4,LR796144,487.0,11.7,0.992,0.003093,85.0,559.0,369.0,0.6601073345259392,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5KIL4,LR798202,487.0,11.7,0.992,0.003093,85.0,559.0,369.0,0.6601073345259392,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
Q5Z5X0,AK072748,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q5Z5X0,AK240647,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q5Z5X0,AK240657,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q5Z5X0,AP014962,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
A0A6J7WCC6,LR798215,182.0,15.3,0.998,0.003107,93.0,163.0,139.0,0.852760736196319,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A660WN74,QNCF01000008,109.0,18.3,1.0,0.003157,110.0,163.0,94.0,0.5766871165644172,Candidatus Omnitrophica bacterium,2035772.0,AFDB50,FoldSeek,ABV
A0A7J4V989,RHKR01000399,131.0,13.7,1.0,0.003157,113.0,163.0,119.0,0.7300613496932515,Chlorobi bacterium,2268192.0,AFDB50,FoldSeek,ABV
A0A552VBB5,VJXW01000004,152.0,15.1,1.0,0.003157,102.0,163.0,129.0,0.7914110429447853,Criibacterium bergeronii,1871336.0,AFDB50,FoldSeek,ABV
A0A1F3X0Y1,MEQM01000011,181.0,7.1,1.0,0.003157,120.0,163.0,144.0,0.8834355828220859,Betaproteobacteria bacterium RBG_16_56_24,1797475.0,AFDB50,FoldSeek,ABV
A0A2M7R4W7,PFLU01000039,163.0,9.8,0.999,0.003157,99.0,163.0,122.0,0.7484662576687117,Nitrospirae bacterium CG_4_10_14_0_8_um_filter_41_23,1974051.0,AFDB50,FoldSeek,ABV
A0A2N5KRJ3,PJQH01000213,158.0,13.9,0.996,0.003157,89.0,163.0,134.0,0.8220858895705522,Actinomycetia bacterium,1883427.0,AFDB50,FoldSeek,ABV
A0A8D4KEG2,MG752970,444.0,11.4,1.0,0.003235,113.0,559.0,322.0,0.5760286225402504,Ralstonia phage RsoM2USA,2070027.0,BFVD,FoldSeek,GC1
A0A7C5ZZB0,DTFX01000089,473.0,10.1,1.0,0.003235,111.0,559.0,378.0,0.6762075134168157,Candidatus Bathyarchaeota archaeon,2026714.0,AFDB50,FoldSeek,GC1
A0A5C8DM70,SSHF01000013,491.0,10.9,1.0,0.003235,103.0,559.0,379.0,0.6779964221824687,Chitinophagaceae bacterium,1869212.0,AFDB50,FoldSeek,GC1
W4UVT7,BAIV01000021,508.0,8.4,1.0,0.003235,104.0,559.0,384.0,0.6869409660107334,Bacteroides reticulotermitis JCM 10512,1445607.0,AFDB50,FoldSeek,GC1
Q54KA8,AAFI02000101,496.0,9.8,0.991,0.003245,84.0,559.0,353.0,0.631484794275492,Dictyostelium discoideum,44689.0,AFDB-Proteome,FoldSeek,GC1
I1J6I6,CM000834,464.0,12.0,0.981,0.003245,79.0,559.0,386.0,0.6905187835420393,Glycine max,3847.0,AFDB-Proteome,FoldSeek,GC1
V5LMP6,KF481685,160.0,12.5,0.997,0.003316,91.0,163.0,126.0,0.7730061349693251,Emiliania huxleyi virus 18,1421424.0,BFVD,FoldSeek,ABV
A0A1B0XU98,KU886272,185.0,9.1,0.991,0.003316,84.0,163.0,139.0,0.852760736196319,Freshwater phage uvFW-CGR-AMD-COM-C449,1838155.0,BFVD,FoldSeek,ABV
A0A2U7NBU5,KY971610,138.0,15.2,0.956,0.003316,73.0,163.0,128.0,0.7852760736196319,Pseudomonas phage PspYZU05,1983556.0,BFVD,FoldSeek,ABV
A0A4V3XJZ4,SRSF01000013,89.0,16.8,1.0,0.00337,121.0,163.0,88.0,0.5398773006134969,Neolewinella litorea,2562452.0,AFDB50,FoldSeek,ABV
A0A0F5PJ05,ABXP02000122,103.0,10.6,1.0,0.00337,105.0,163.0,102.0,0.6257668711656442,Caldanaerobacter subterraneus subsp. pacificus DSM 12653,391606.0,AFDB50,FoldSeek,ABV
A0A5D2H8B9,CM017690,244.0,10.6,1.0,0.00337,126.0,163.0,131.0,0.803680981595092,Gossypium darwinii,34276.0,AFDB50,FoldSeek,ABV
A0A7C6M4L0,DUOZ01000080,139.0,14.3,1.0,0.00337,104.0,163.0,133.0,0.8159509202453987,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A1F5UUQ4,MFGX01000070,123.0,13.8,0.999,0.00337,96.0,163.0,122.0,0.7484662576687117,Candidatus Fraserbacteria bacterium RBG_16_55_9,1817864.0,AFDB50,FoldSeek,ABV
A0A151F7D8,LSSB01000084,218.0,10.5,0.993,0.00337,86.0,163.0,146.0,0.8957055214723927,Theionarchaea archaeon DG-70,1803813.0,AFDB50,FoldSeek,ABV
A0A838J999,JACCWO010000698,143.0,15.3,0.961,0.00337,74.0,163.0,143.0,0.8773006134969326,Ktedonobacteraceae bacterium,2740538.0,AFDB50,FoldSeek,ABV
A0A7S2ZV13,HBHW01026396,435.0,11.0,1.0,0.003384,110.0,559.0,387.0,0.6923076923076923,Rhodosorus marinus,101924.0,AFDB50,FoldSeek,GC1
A0A1D2XDZ8,MDLD01000059,487.0,11.9,1.0,0.003384,126.0,559.0,427.0,0.7638640429338104,Endozoicomonas sp. (ex Bugula neritina AB1),1868284.0,AFDB50,FoldSeek,GC1
A0A2D8EN02,NZMR01000065,186.0,11.8,1.0,0.003535,123.0,163.0,146.0,0.8957055214723927,Hyphomonas sp.,87.0,AFDB50,FoldSeek,DSL-LC02
S5VZN0,KF147891,99.0,14.1,0.994,0.003539,87.0,163.0,85.0,0.5214723926380368,Pseudomonas phage PaBG,1335230.0,BFVD,FoldSeek,ABV
G4KKH5,AJ972879,119.0,15.9,0.961,0.003539,74.0,163.0,113.0,0.6932515337423313,Yersinia phage phiR1-37,331278.0,BFVD,FoldSeek,ABV
A0A7Z7AU47,FNCA01000001,459.0,9.5,0.999,0.00354,99.0,559.0,380.0,0.6797853309481217,Methanolobus vulcani,38026.0,AFDB50,FoldSeek,GC1
A0A6J7X4Z1,LR798307,610.0,9.3,0.995,0.00354,88.0,559.0,412.0,0.7370304114490162,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A5M4BBE0,BLBC01000014,564.0,8.8,0.984,0.00354,80.0,559.0,413.0,0.738819320214669,Capnocytophaga felis,2267611.0,AFDB50,FoldSeek,GC1
A0A221SBY4,MF033350,624.0,10.0,0.971,0.00354,76.0,559.0,512.0,0.9159212880143112,Acinetobacter phage vB_ApiP_P1,2016052.0,BFVD,FoldSeek,GC1
A0A2I7QQI2,MG592422,478.0,10.6,0.941,0.00354,71.0,559.0,414.0,0.740608228980322,Vibrio phage 1.038.O._10N.286.51.C2,1881298.0,BFVD,FoldSeek,GC1
Q54NY6,AAFI02000073,425.0,11.2,1.0,0.003551,104.0,559.0,358.0,0.6404293381037567,Dictyostelium discoideum,44689.0,AFDB-Proteome,FoldSeek,GC1
M0F5D2,AOJO01000047,58.0,29.3,1.0,0.003564,196.0,95.0,58.0,0.6105263157894737,Halorubrum hochstenium ATCC 700873,1227481.0,AFDB50,FoldSeek,Toil
A0A7X7LQA7,JAAYZB010000009,158.0,15.8,1.0,0.003597,110.0,163.0,121.0,0.7423312883435583,Acholeplasmataceae bacterium,1898209.0,AFDB50,FoldSeek,ABV
A0A422HL31,PDNY02000065,142.0,16.1,1.0,0.003597,100.0,163.0,130.0,0.7975460122699386,Prosthecochloris sp. ZM_2,2045206.0,AFDB50,FoldSeek,ABV
A0A069CWL0,DF820500,168.0,12.5,1.0,0.003597,106.0,163.0,131.0,0.803680981595092,Weissella oryzae SG25,1329250.0,AFDB50,FoldSeek,ABV
U4KM42,FO681348,145.0,15.8,1.0,0.003597,100.0,163.0,136.0,0.8343558282208589,Paracholeplasma brassicae,61635.0,AFDB50,FoldSeek,ABV
A0A7V2W8N6,DRNX01000187,152.0,14.4,1.0,0.003597,101.0,163.0,139.0,0.852760736196319,Rhodospirillales bacterium,2026786.0,AFDB50,FoldSeek,ABV
A0A350SYG9,DNES01000046,190.0,9.4,1.0,0.003597,108.0,163.0,152.0,0.9325153374233128,Hydrogenophaga sp.,1904254.0,AFDB50,FoldSeek,ABV
A0A4R2PLB4,SLXO01000003,131.0,9.9,0.999,0.003597,96.0,163.0,113.0,0.6932515337423313,Rhodothalassium salexigens DSM 2132,1188247.0,AFDB50,FoldSeek,ABV
A0A3D3J3H7,DPZM01000229,142.0,14.0,0.999,0.003597,98.0,163.0,133.0,0.8159509202453987,Lachnospiraceae bacterium,1898203.0,AFDB50,FoldSeek,ABV
A0A0H2SJ32,AZAY01000002,119.0,13.4,0.998,0.003597,95.0,163.0,110.0,0.6748466257668712,Marinitoga sp. 1197,1428449.0,AFDB50,FoldSeek,ABV
A0A432LG54,RYYR01000002,164.0,12.8,0.997,0.003597,92.0,163.0,131.0,0.803680981595092,Lysinibacillus antri,2498145.0,AFDB50,FoldSeek,ABV
A0A2D9CGG8,NZRF01000269,176.0,7.3,0.997,0.003597,91.0,163.0,134.0,0.8220858895705522,Phycisphaerae bacterium,2026778.0,AFDB50,FoldSeek,ABV
A0A7T3NC30,MW021758,565.0,11.6,0.995,0.003703,88.0,559.0,455.0,0.813953488372093,Serratia phage vB_SmaM_Yaphecito,2777368.0,BFVD,FoldSeek,GC1
D6PG19,GU943037,186.0,14.5,0.984,0.003777,80.0,163.0,147.0,0.901840490797546,uncultured phage MedDCM-OCT-S08-C582,743580.0,BFVD,FoldSeek,ABV
A0A516MKZ6,MK892838,134.0,9.7,0.949,0.003777,72.0,163.0,116.0,0.7116564417177914,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
A0A4Y5NYE9,MK875791,149.0,12.0,0.933,0.003777,70.0,163.0,120.0,0.7361963190184049,Gordonia phage Yakult,2584494.0,BFVD,FoldSeek,ABV
A0A6H1ZDK0,MT143992,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6H1ZDK0,MT141563,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6H1ZDK0,MT142495,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6H1ZDK0,MT144619,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A0F9PSU8,LAZR01004950,184.0,15.2,1.0,0.003839,100.0,163.0,144.0,0.8834355828220859,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A847QCR0,JAAYSZ010000029,145.0,14.4,0.999,0.003839,97.0,163.0,135.0,0.8282208588957055,Erysipelotrichaceae bacterium,2049044.0,AFDB50,FoldSeek,ABV
A0A354V6I7,DNXO01000085,162.0,18.5,0.995,0.003839,88.0,163.0,141.0,0.8650306748466258,Acetobacteraceae bacterium,1909293.0,AFDB50,FoldSeek,ABV
A0A6C0BBV7,MN739108,141.0,12.7,0.986,0.003839,81.0,163.0,133.0,0.8159509202453987,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
